question_id	question	answer	rank	score	url	dirname	filename	text	sentence_ids
CQ022	are heart complications likely in patients with COVID-19?	"[]( ""Is there a preferred dialysis modality for suspected or confirmed COVID-19 in acute care?"")

Based on a patient’s clinical status and the facility’s resources, clinicians can decide to provide either intermittent hemodialysis or CRRT to patients requiring hemodialysis. For infection control purposes, limit the healthcare personnel (HCP) exposed to patients with suspected or confirmed COVID-19 to those essential for their care.

In the intensive care unit (ICU), CRRT is usually managed by an ICU nurse; due to this, use of CRRT may help limit the number of HCP exposed to the patient. For ICU patients with end-stage renal disease with a dialysis fistula or graft, clinicians can weigh the risks and benefits of placing a dialysis catheter for CRRT (in order to limit HCP exposure) or performing intermittent hemodialysis."	4.0	16.41	https://www.cdc.gov/coronavirus/2019-ncov/hcp/dialysis/dialysis-in-acute-care.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	c800418dc6f7499d6987bf43b7ea7e601e9b509a.json	Based on a patient?s clinical status and the facility?s resources, clinicians can decide to provide either intermittent hemodialysis or CRRT to patients requiring hemodialysis. For infection control purposes, limit the healthcare personnel (HCP) exposed to patients with suspected or confirmed COVID-19 to those essential for their care.In the intensive care unit (ICU), CRRT is usually managed by an ICU nurse; due to this, use of CRRT may help limit the number of HCP exposed to the patient. For ICU patients with end-stage renal disease with a dialysis fistula or graft, clinicians can weigh the risks and benefits of placing a dialysis catheter for CRRT (in order to limit HCP exposure) or performing intermittent hemodialysis.	c800418dc6f7499d6987bf43b7ea7e601e9b509a-C000-S000:c800418dc6f7499d6987bf43b7ea7e601e9b509a-C000-S003
CQ022	are heart complications likely in patients with COVID-19?	"[]( ""What are the recommendations for acute care dialysis staff?"")

Dialysis staff performing dialysis treatment should [use all PPE](https://www.cdc.gov/coronavirus/2019-ncov/healthcare-facilities/dialysis.html) recommended for the care of patients with suspected or confirmed COVID-19.

Facilities should consider prioritizing respirators for fit-tested dialysis staff who spend several hours in a patient’s room during a dialysis treatment with the door closed.

If possible, dialysis staff should limit time in the room with the patient. The facility should consider having dialysis staff observe and monitor the patient through a window, glass door, or camera while keeping the door closed during the dialysis session. If dialysis staff are working from outside the room, the patient must be closely monitored at all times and care should be taken to prevent complications such as needle dislodgements and exsanguination."	5.0	16.27	https://www.cdc.gov/coronavirus/2019-ncov/hcp/dialysis/dialysis-in-acute-care.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	c800418dc6f7499d6987bf43b7ea7e601e9b509a.json	Dialysis staff performing dialysis treatment should use all PPE recommended for the care of patients with suspected or confirmed COVID-19.Facilities should consider prioritizing respirators for fit-tested dialysis staff who spend several hours in a patient?s room during a dialysis treatment with the door closed.If possible, dialysis staff should limit time in the room with the patient. The facility should consider having dialysis staff observe and monitor the patient through a window, glass door, or camera while keeping the door closed during the dialysis session. If dialysis staff are working from outside the room, the patient must be closely monitored at all times and care should be taken to prevent complications such as needle dislodgements and exsanguination.	c800418dc6f7499d6987bf43b7ea7e601e9b509a-C003-S000:c800418dc6f7499d6987bf43b7ea7e601e9b509a-C003-S003
CQ022	are heart complications likely in patients with COVID-19?	Most people who develop PSGN recover within a few weeks without any complications. While rare, long-term kidney damage, including kidney failure, can occur. These rare complications are more common in adults than children.	6.0	15.76	https://www.cdc.gov/groupastrep/diseases-public/post-streptococcal.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	1bec125670cf8910050a01dcad8ecec162e7c052.json	Most people who develop PSGN recover within a few weeks without any complications. While rare, long-term kidney damage, including kidney failure, can occur. These rare complications are more common in adults than children.	1bec125670cf8910050a01dcad8ecec162e7c052-C006-S000:1bec125670cf8910050a01dcad8ecec162e7c052-C006-S002
CQ022	are heart complications likely in patients with COVID-19?	"Chronic kidney disease can affect almost every part of your body. Potential complications may include:

*   Fluid retention, which could lead to swelling in your arms and legs, high blood pressure, or fluid in your lungs (pulmonary edema)

*   A sudden rise in potassium levels in your blood (hyperkalemia), which could impair your heart's ability to function and may be life-threatening

*   Heart and blood vessel (cardiovascular) disease

*   Weak bones and an increased risk of bone fractures

*   Anemia

*   Decreased sex drive, erectile dysfunction or reduced fertility

*   Damage to your central nervous system, which can cause difficulty concentrating, personality changes or seizures

*   Decreased immune response, which makes you more vulnerable to infection

*   Pericarditis, an inflammation of the saclike membrane that envelops your heart (pericardium)

*   Pregnancy complications that carry risks for the mother and the developing fetus

*   Irreversible damage to your kidneys (end-stage kidney disease), eventually requiring either dialysis or a kidney transplant for survival"	7.0	14.16	https://www.mayoclinic.org/diseases-conditions/chronic-kidney-disease/symptoms-causes/syc-20354521	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	8ea3eaf3f81b63623869444d528e8232c30d24ab.json	Chronic kidney disease can affect almost every part of your body. Potential complications may include: - Fluid retention, which could lead to swelling in your arms and legs, high blood pressure, or fluid in your lungs (pulmonary edema)   - A sudden rise in potassium levels in your blood (hyperkalemia), which could impair your heart's ability to function and may be life-threatening   - Heart and blood vessel (cardiovascular) disease   - Weak bones and an increased risk of bone fractures   - Anemia   - Decreased sex drive, erectile dysfunction or reduced fertility   - Damage to your central nervous system, which can cause difficulty concentrating, personality changes or seizures   - Decreased immune response, which makes you more vulnerable to infection   - Pericarditis, an inflammation of the saclike membrane that envelops your heart (pericardium)   - Pregnancy complications that carry risks for the mother and the developing fetus   - Irreversible damage to your kidneys (end-stage kidney disease), eventually requiring either dialysis or a kidney transplant for survival	8ea3eaf3f81b63623869444d528e8232c30d24ab-C004-S000:8ea3eaf3f81b63623869444d528e8232c30d24ab-C004-S004
CQ022	are heart complications likely in patients with COVID-19?	According to [CDC Guidance](https://www.cdc.gov/coronavirus/2019-ncov/infection-control/control-recommendations.html), extended length gloves are not necessary when providing care to suspected or confirmed COVID-19 patients. Extended length gloves can be used, but CDC is not specifically recommending them at this time.	8.0	13.75	https://www.cdc.gov/coronavirus/2019-ncov/hcp/respirator-use-faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	23b4685a1661e851a7becff421977c89dc176c82.json	According to CDC Guidance, extended length gloves are not necessary when providing care to suspected or confirmed COVID-19 patients. Extended length gloves can be used, but CDC is not specifically recommending them at this time.	23b4685a1661e851a7becff421977c89dc176c82-C026-S000:23b4685a1661e851a7becff421977c89dc176c82-C026-S001
CQ022	are heart complications likely in patients with COVID-19?	"Diagnosis of COVID-19 requires detection of SARS-CoV-2 RNA by reverse transcription polymerase chain reaction (RT-PCR). Detection of SARS-CoV-2 viral RNA is better in nasopharynx samples compared to throat samples.34,50 Lower respiratory samples may have better yield than upper respiratory samples.34,50 SARS-CoV-2 RNA has also been detected in stool and blood.15,45,47,51 Detection of SARS-CoV-2 RNA in blood may be a marker of severe illness.52 Viral RNA shedding may persist over longer periods among older persons and those who had severe illness requiring hospitalization (median range of viral shedding among hospitalized patients 12–20 days).34,38,45,46,53

Infection with both SARS-CoV-2 and with other respiratory viruses has been reported, and detection of another respiratory pathogen does not rule out COVID-19.54

For more information about testing and specimen collection, handling and storage, visit [Evaluating and Testing Persons for Coronavirus Disease 2019 (COVID-19)](https://www.cdc.gov/coronavirus/2019-nCoV/hcp/clinical-criteria.html) and [Frequently Asked Questions on COVID-19 Testing at Laboratories](https://www.cdc.gov/coronavirus/2019-ncov/lab/testing-laboratories.html)."	9.0	13.75	https://www.cdc.gov/coronavirus/2019-ncov/hcp/clinical-guidance-management-patients.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	3c1fcdf12bf53c47f76b573dd52d440fe1a7a8aa.json	Diagnosis of COVID-19 requires detection of SARS-CoV-2 RNA by reverse transcription polymerase chain reaction (RT-PCR). Detection of SARS-CoV-2 viral RNA is better in nasopharynx samples compared to throat samples.33,50 Lower respiratory samples may have better yield than upper respiratory samples.33,50. SARS-CoV-2 RNA has also been detected in stool and blood.13,34,47,51 Detection of SARS-CoV-2 RNA in blood may be a marker of severe illness.52 Viral RNA shedding may persist over longer periods among older persons and those who had severe illness requiring hospitalization. (median range of viral shedding among hospitalized patients 12?20 days).11,33-36Infection with both SARS-CoV-2 and with other respiratory viruses has been reported, and detection of another respiratory pathogen does not rule out COVID-19.53For more information about testing and specimen collection, handling and storage, visit Evaluating and Testing Persons for Coronavirus Disease 2019 (COVID-19) and Frequently Asked Questions on COVID-19 Testing at Laboratories.	3c1fcdf12bf53c47f76b573dd52d440fe1a7a8aa-C010-S000:3c1fcdf12bf53c47f76b573dd52d440fe1a7a8aa-C010-S005
CQ022	are heart complications likely in patients with COVID-19?	Nonsterile, disposable patient isolation gowns, which are used for routine patient care in healthcare settings, are appropriate for use by patients with suspected or confirmed COVID-19.	10.0	12.47	https://www.cdc.gov/coronavirus/2019-ncov/hcp/respirator-use-faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	23b4685a1661e851a7becff421977c89dc176c82.json	Nonsterile, disposable patient isolation gowns, which are used for routine patient care in healthcare settings, are appropriate for use by patients with suspected or confirmed COVID-19.	23b4685a1661e851a7becff421977c89dc176c82-C022-S000:23b4685a1661e851a7becff421977c89dc176c82-C022-S000
CQ022	are heart complications likely in patients with COVID-19?	Nonsterile, disposable patient isolation gowns, which are used for routine patient care in healthcare settings, are appropriate for use by patients with suspected or confirmed COVID-19.	11.0	12.47	https://www.cdc.gov/coronavirus/2019-ncov/hcp/respirator-use-faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	23b4685a1661e851a7becff421977c89dc176c82.json	Nonsterile disposable patient examination gloves, which are used for routine patient care in healthcare settings, are appropriate for the care of patients with suspected or confirmed COVID-19.	23b4685a1661e851a7becff421977c89dc176c82-C024-S000:23b4685a1661e851a7becff421977c89dc176c82-C024-S000
CQ022	are heart complications likely in patients with COVID-19?	"Print Resources

Updated June 12, 2020 
Print[      ](#collapse_171355f2c009aedf00)

Related Pages

America’s medical providers deliver the best care possible and are trusted sources of health information for their patients and the community. CDC is committed to arming them with the accurate and helpful information they need to treat patients with COVID-19, keep other patients and staff safe, and empower patients to protect their own health. Leveraging telemedicine whenever possible is the best way to protect patients and staff from COVID-19. However, when telemedicine is not possible, simple actions can help to reduce the risk of spread and keep people safe.

CDC’s *Prepare to Care for COVID-19* is a resource with practical tools clinicians can use to care for patients with COVID-19, and will be regularly updated to help clinicians adapt as the outbreak unfolds."	12.0	12.47	https://www.cdc.gov/coronavirus/2019-ncov/hcp/preparedness-resources.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	187438dc5fbedaee6b6de30920df986bd11d01e8.json	Americas medical providers deliver the best care possible and are trusted sources of health information for their patients and the community. CDC is committed to arming them with the accurate and helpful information they need to treat patients with COVID-19, keep other patients and staff safe, and empower patients to protect their own health. Leveraging telemedicine whenever possible is the best way to protect patients and staff from COVID-19. However, when telemedicine is not possible, simple actions can help to reduce the risk of spread and keep people safe.CDCs Prepare to Care for COVID-19 is a resource with practical tools clinicians can use to care for patients with COVID-19, and will be regularly updated to help clinicians adapt as the outbreak unfolds.	187438dc5fbedaee6b6de30920df986bd11d01e8-C000-S000:187438dc5fbedaee6b6de30920df986bd11d01e8-C000-S004
CQ022	are heart complications likely in patients with COVID-19?	"[]( ""Do patients need to wear masks?"")

Patients receiving dialysis in their own room or an isolation room do not need to wear a mask if dialysis staff are working from outside the room. If dialysis staff are remaining in the room with the patient, the patient should wear a facemask if tolerated. Dialysis staff in the room should use [all recommended PPE](https://www.cdc.gov/coronavirus/2019-ncov/infection-control/control-recommendations.html).

When patients with confirmed COVID-19 are being dialyzed in the acute dialysis unit, the patient should wear a facemask for the duration of treatment. Dialysis staff in the room should adhere to appropriate [Transmission-Based Precautions and use all recommended PPE.](https://www.cdc.gov/coronavirus/2019-ncov/healthcare-facilities/dialysis.html)"	13.0	10.54	https://www.cdc.gov/coronavirus/2019-ncov/hcp/dialysis/dialysis-in-acute-care.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	c800418dc6f7499d6987bf43b7ea7e601e9b509a.json	Patients receiving dialysis in their own room or an isolation room do not need to wear a mask if dialysis staff are working from outside the room. If dialysis staff are remaining in the room with the patient, the patient should wear a facemask if tolerated. Dialysis staff in the room should use all recommended PPE.When patients with confirmed COVID-19 are being dialyzed in the acute dialysis unit, the patient should wear a facemask for the duration of treatment. Dialysis staff in the room should adhere to appropriate	c800418dc6f7499d6987bf43b7ea7e601e9b509a-C004-S000:c800418dc6f7499d6987bf43b7ea7e601e9b509a-C004-S003
CQ022	are heart complications likely in patients with COVID-19?	"[]( ""How should effluent from CRRT be disposed?"")

Dialysis effluent from suspected or confirmed COVID-19 patients can be disposed of per standard facility protocols. HCP caring for the patient in the patient room or disposing of effluent from the CRRT machine should wear recommended PPE ([https://www.cdc.gov/coronavirus/2019-ncov/infection-control/control-recommendations.html](https://www.cdc.gov/coronavirus/2019-ncov/infection-control/control-recommendations.html))."	14.0	10.54	https://www.cdc.gov/coronavirus/2019-ncov/hcp/dialysis/dialysis-in-acute-care.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	c800418dc6f7499d6987bf43b7ea7e601e9b509a.json	Dialysis effluent from suspected or confirmed COVID-19 patients can be disposed of per standard facility protocols. HCP caring for the patient in the patient room or disposing of effluent from the CRRT machine should wear recommended PPE (https://www.cdc.gov/coronavirus/2019-ncov/infection-control/control-recommendations.html).	c800418dc6f7499d6987bf43b7ea7e601e9b509a-C006-S000:c800418dc6f7499d6987bf43b7ea7e601e9b509a-C006-S001
CQ022	are heart complications likely in patients with COVID-19?	Nonsterile disposable patient examination gloves, which are used for routine patient care in healthcare settings, are appropriate for the care of patients with suspected or confirmed COVID-19.	15.0	10.54	https://www.cdc.gov/coronavirus/2019-ncov/hcp/respirator-use-faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	23b4685a1661e851a7becff421977c89dc176c82.json	Nonsterile, disposable patient isolation gowns, which are used for routine patient care in healthcare settings, are appropriate for use by patients with suspected or confirmed COVID-19.	23b4685a1661e851a7becff421977c89dc176c82-C022-S000:23b4685a1661e851a7becff421977c89dc176c82-C022-S000
CQ022	are heart complications likely in patients with COVID-19?	Nonsterile disposable patient examination gloves, which are used for routine patient care in healthcare settings, are appropriate for the care of patients with suspected or confirmed COVID-19.	16.0	10.54	https://www.cdc.gov/coronavirus/2019-ncov/hcp/respirator-use-faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	23b4685a1661e851a7becff421977c89dc176c82.json	Nonsterile disposable patient examination gloves, which are used for routine patient care in healthcare settings, are appropriate for the care of patients with suspected or confirmed COVID-19.	23b4685a1661e851a7becff421977c89dc176c82-C024-S000:23b4685a1661e851a7becff421977c89dc176c82-C024-S000
CQ022	are heart complications likely in patients with COVID-19?	"Kidney damage, once it occurs, can't be reversed. Potential complications can affect almost any part of your body and can include:

*   Fluid retention, which could lead to swelling in your arms and legs, high blood pressure, or fluid in your lungs (pulmonary edema) 

*   A sudden rise in potassium levels in your blood (hyperkalemia), which could impair your heart's ability to function and may be life-threatening

*   Heart and blood vessel (cardiovascular) disease

*   Weak bones and an increased risk of bone fractures

*   Anemia

*   Decreased sex drive, erectile dysfunction or reduced fertility

*   Damage to your central nervous system, which can cause difficulty concentrating, personality changes or seizures

*   Decreased immune response, which makes you more vulnerable to infection

*   Pericarditis, an inflammation of the saclike membrane that envelops your heart (pericardium)

*   Pregnancy complications that carry risks for the mother and the developing fetus

*   Irreversible damage to your kidneys (end-stage kidney disease), eventually requiring either dialysis or a kidney transplant for survival"	17.0	3.99	https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/symptoms-causes/syc-20354532	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	443ca08b3e804927b8a7801436c5d8cb3bff8087.json	Kidney damage, once it occurs, can't be reversed. Potential complications can affect almost any part of your body and can include: - Fluid retention, which could lead to swelling in your arms and legs, high blood pressure, or fluid in your lungs (pulmonary edema)    - A sudden rise in potassium levels in your blood (hyperkalemia), which could impair your heart's ability to function and may be life-threatening   - Heart and blood vessel (cardiovascular) disease   - Weak bones and an increased risk of bone fractures   - Anemia   - Decreased sex drive, erectile dysfunction or reduced fertility   - Damage to your central nervous system, which can cause difficulty concentrating, personality changes or seizures   - Decreased immune response, which makes you more vulnerable to infection   - Pericarditis, an inflammation of the saclike membrane that envelops your heart (pericardium)   - Pregnancy complications that carry risks for the mother and the developing fetus   - Irreversible damage to your kidneys (end-stage kidney disease), eventually requiring either dialysis or a kidney transplant for survival	443ca08b3e804927b8a7801436c5d8cb3bff8087-C004-S000:443ca08b3e804927b8a7801436c5d8cb3bff8087-C004-S004
CQ022	are heart complications likely in patients with COVID-19?	"Many people with SARS develop pneumonia, and breathing problems can become so severe that a mechanical respirator is needed. SARS is fatal in some cases, often due to respiratory failure. Other possible complications include heart and liver failure.

People older than 60 — especially those with underlying conditions such as diabetes or hepatitis — are at the highest risk of serious complications."	18.0	1.3	https://www.mayoclinic.org/diseases-conditions/sars/symptoms-causes/syc-20351765	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	a2811a8ada23b207e0cc72d8a2306f9eb02c9ff4.json	Most people with SARS develop pneumonia. Breathing problems can become so severe that a mechanical respirator is required. SARS is fatal in some cases, often due to respiratory failure. Other possible complications include heart and liver failure. People older than the age of 60 - especially those with underlying conditions such as diabetes or hepatitis - are at highest risk of serious complications.	a2811a8ada23b207e0cc72d8a2306f9eb02c9ff4-C004-S000:a2811a8ada23b207e0cc72d8a2306f9eb02c9ff4-C004-S004
CQ023	what kinds of complications related to COVID-19 are associated with hypertension?	Most people who develop PSGN recover within a few weeks without any complications. While rare, long-term kidney damage, including kidney failure, can occur. These rare complications are more common in adults than children.	1.0	22.02	https://www.cdc.gov/groupastrep/diseases-public/post-streptococcal.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	1bec125670cf8910050a01dcad8ecec162e7c052.json	Most people who develop PSGN recover within a few weeks without any complications. While rare, long-term kidney damage, including kidney failure, can occur. These rare complications are more common in adults than children.	1bec125670cf8910050a01dcad8ecec162e7c052-C006-S000:1bec125670cf8910050a01dcad8ecec162e7c052-C006-S002
CQ023	what kinds of complications related to COVID-19 are associated with hypertension?	Facilities should ensure that incarcerated individuals receive medical evaluation and treatment at the first sign of COVID-19 symptoms. Staff evaluating and providing care for confirmed or suspected COVID-19 cases should follow the [CDC Interim Clinical Guidance for Management of Patients with Confirmed Coronavirus Disease (COVID-19)](https://www.cdc.gov/coronavirus/2019-ncov/hcp/clinical-guidance-management-patients.html) and monitor the guidance website regularly for updates to these recommendations. Facilities without on-site healthcare staff should contact their state, local, tribal, and/or territorial health department to coordinate effective medical isolation and necessary medical care. Facilities should have a plan in place to safely transfer persons with complications from COVID-19 to a local hospital if they require care beyond what the facility is able to provide. When evaluating and treating persons with symptoms of COVID-19 who do not speak English, provide a translator when possible. Spanish and Simplified Chinese [materials](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/how-covid-spreads.html) are available for those who need them.	2.0	20.45	https://www.cdc.gov/coronavirus/2019-ncov/community/correction-detention/faq.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	ed24685d24edd81bac86bce51a4a93b1140efbb2.json	Facilities should ensure that incarcerated individuals receive medical evaluation and treatment at the first sign of COVID-19 symptoms. Staff evaluating and providing care for confirmed or suspected COVID-19 cases should follow the CDC Interim Clinical Guidance for Management of Patients with Confirmed Coronavirus Disease (COVID-19) and monitor the guidance website regularly for updates to these recommendations. Facilities without on-site healthcare staff should contact their state, local, tribal, and/or territorial health department to coordinate effective medical isolation and necessary medical care. Facilities should have a plan in place to safely transfer persons with complications from COVID-19 to a local hospital if they require care beyond what the facility is able to provide. When evaluating and treating persons with symptoms of COVID-19 who do not speak English, provide a translator when possible. Spanish and Simplified Chinese materials are available for those who need them.	ed24685d24edd81bac86bce51a4a93b1140efbb2-C049-S000:ed24685d24edd81bac86bce51a4a93b1140efbb2-C049-S005
CQ023	what kinds of complications related to COVID-19 are associated with hypertension?	"Chronic kidney disease can affect almost every part of your body. Potential complications may include:

*   Fluid retention, which could lead to swelling in your arms and legs, high blood pressure, or fluid in your lungs (pulmonary edema)

*   A sudden rise in potassium levels in your blood (hyperkalemia), which could impair your heart's ability to function and may be life-threatening

*   Heart and blood vessel (cardiovascular) disease

*   Weak bones and an increased risk of bone fractures

*   Anemia

*   Decreased sex drive, erectile dysfunction or reduced fertility

*   Damage to your central nervous system, which can cause difficulty concentrating, personality changes or seizures

*   Decreased immune response, which makes you more vulnerable to infection

*   Pericarditis, an inflammation of the saclike membrane that envelops your heart (pericardium)

*   Pregnancy complications that carry risks for the mother and the developing fetus

*   Irreversible damage to your kidneys (end-stage kidney disease), eventually requiring either dialysis or a kidney transplant for survival"	3.0	17.98	https://www.mayoclinic.org/diseases-conditions/chronic-kidney-disease/symptoms-causes/syc-20354521	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	8ea3eaf3f81b63623869444d528e8232c30d24ab.json	Chronic kidney disease can affect almost every part of your body. Potential complications may include: - Fluid retention, which could lead to swelling in your arms and legs, high blood pressure, or fluid in your lungs (pulmonary edema)   - A sudden rise in potassium levels in your blood (hyperkalemia), which could impair your heart's ability to function and may be life-threatening   - Heart and blood vessel (cardiovascular) disease   - Weak bones and an increased risk of bone fractures   - Anemia   - Decreased sex drive, erectile dysfunction or reduced fertility   - Damage to your central nervous system, which can cause difficulty concentrating, personality changes or seizures   - Decreased immune response, which makes you more vulnerable to infection   - Pericarditis, an inflammation of the saclike membrane that envelops your heart (pericardium)   - Pregnancy complications that carry risks for the mother and the developing fetus   - Irreversible damage to your kidneys (end-stage kidney disease), eventually requiring either dialysis or a kidney transplant for survival	8ea3eaf3f81b63623869444d528e8232c30d24ab-C004-S000:8ea3eaf3f81b63623869444d528e8232c30d24ab-C004-S004
CQ023	what kinds of complications related to COVID-19 are associated with hypertension?	IHE should be prepared for COVID-19 outbreaks in their local communities and for individual exposure events to occur in facilities, regardless of the level of community transmission, for example, a case associated with travel. The following decision tree can be used to help IHE administrators determine which set of mitigation strategies may be most appropriate for their current situation.	4.0	17.77	https://www.cdc.gov/coronavirus/2019-ncov/community/guidance-ihe-response.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	55d3bf4ba6ba6f3ed677a14b6ea742af75d76180.json	IHE should be prepared for COVID-19 outbreaks in their local communities and for individual exposure events to occur in facilities, regardless of the level of community transmission, for example, a case associated with travel. The following decision tree can be used to help IHE administrators determine which set of mitigation strategies may be most appropriate for their current situation.	55d3bf4ba6ba6f3ed677a14b6ea742af75d76180-C006-S000:55d3bf4ba6ba6f3ed677a14b6ea742af75d76180-C006-S001
CQ023	what kinds of complications related to COVID-19 are associated with hypertension?	"There is currently no evidence to support transmission of COVID-19 associated with food. Get answers to other questions about COVID-19 and food from CDC , the Food and Drug Administration , and the U.S. Department of Agriculture . 

**Home-delivered groceries, subscription meal kits, and mail-order food can be convenient. Make sure food safety is part of the package, too. Home-delivered food must be handled properly to prevent food poisoning. **

Whether food is shipped to your home or delivered by a local service, it needs to stay at a safe temperature to prevent the growth of germs that could make you sick. Follow these tips to keep you and your family safe while enjoying meals prepared at home from these foods."	5.0	17.77	https://www.cdc.gov/foodsafety/communication/food-safety-meal-kits.html	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	784afcca161cf82bfacc475f2423e83f25151a6f.json	Home-delivered groceries, subscription meal kits, and mail-order food can be convenient. Make sure food safety is part of the package, too. Home-delivered food must be handled properly to prevent food poisoning.Whether food is shipped to your home or delivered by a local service, it needs to stay at a safe temperature to prevent the growth of germs that could make you sick. Follow these tips to keep you and your family safe while enjoying meals prepared at home from these foods.	784afcca161cf82bfacc475f2423e83f25151a6f-C000-S000:784afcca161cf82bfacc475f2423e83f25151a6f-C000-S004
CQ023	what kinds of complications related to COVID-19 are associated with hypertension?	"On December 19, 2017, [U.S. Health and Human Services (HHS) launched a new framework](https://www.phe.gov/s3/dualuse/Documents/p3co.pdf) called the “Framework for Guiding Funding Decisions about Proposed Research Involving Enhanced Potential Pandemic Pathogens (PPP).”  HHS maintains a group of subject matter and policy experts for PPP care and oversight (P3CO). This framework is intended to guide HHS funding decisions on individual proposed research that is reasonably anticipated to create, transfer, or use [enhanced PPPs](https://www.phe.gov/s3/dualuse/Documents/p3co.pdf). The HHS P3CO framework is responsive to and in accordance with the “[Recommended Policy Guidance for Departmental Development of Review Mechanisms for Potential Pandemic Pathogen Care and Oversight](https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=2ahUKEwiC2MG84OjgAhWI1FkKHfh2AaoQFjAAegQIChAC&url=https%3A%2F%2Fwww.phe.gov%2Fs3%2Fdualuse%2FDocuments%2FP3CO-FinalGuidanceStatement.pdf&usg=AOvVaw2xUqZtpC7UeijVaGF7Swk8)” issued on January 9, 2017, and it supercedes a prior framework called the “Framework for Guiding Department of Health and Human Services Funding Decisions about Research Proposals with the Potential for Generating Highly Pathogenic Avian Influenza H5N1 viruses that are Transmissible among Mammals by Respiratory Droplets.” The HHS P3CO Framework ensures a multidisciplinary, department-level pre-funding review and evaluation of proposed research meeting the scope outlined in the document to help inform funding agency decisions. It strives to obtain the benefits of life sciences research while minimizing potential biosafety and biosecurity risks.

The HHS P3CO framework states that research involving PPPs is essential to protecting global health and security; however, it acknowledges that there are biosecurity risks associated with undertaking such research that must be adequately considered and appropriately mitigated in order to help safely realize the potential benefits.

The HHS P3CO Framework explains its scope and its definitions in an [online PDF](https://www.phe.gov/s3/dualuse/Documents/p3co.pdf)."	6.0	17.29	https://www.cdc.gov/flu/avianflu/avian-durc-qa.htm	C:/Dev/EPIC-QA/epic_qa_consumer_2020-06-10_v2.tar/version_2_split	cc38223bf5a857ceb89fc4d30156956b9e07d27d.json	On December 19, 2017, U.S. Health and Human Services (HHS) launched a new frameworkpdf iconexternal icon called the ?Framework for Guiding Funding Decisions about Proposed Research Involving Enhanced Potential Pandemic Pathogens (PPP).? HHS maintains a group of subject matter and policy experts for PPP care and oversight (P3CO). This framework is intended to guide HHS funding decisions on individual proposed research that is reasonably anticipated to create, transfer, or use enhanced PPPspdf iconexternal icon. The HHS P3CO framework is responsive to and in accordance with the ?Recommended Policy Guidance for Departmental Development of Review Mechanisms for Potential Pandemic Pathogen Care and Oversightexternal icon? issued on January 9, 2017, and it supercedes a prior framework called the ?Framework for Guiding Department of Health and Human Services Funding Decisions about Research Proposals with the Potential for Generating Highly Pathogenic Avian Influenza H5N1 viruses that are Transmissible among Mammals by Respiratory Droplets.? The HHS P3CO Framework ensures a multidisciplinary, department-level pre-funding review and evaluation of proposed research meeting the scope outlined in the document to help inform funding agency decisions. It strives to obtain the benefits of life sciences research while minimizing potential biosafety and biosecurity risks.The HHS P3CO framework states that research involving PPPs is essential to protecting global health and security; however, it acknowledges that there are biosecurity risks associated with undertaking such research that must be adequately considered and appropriately mitigated in order to help safely realize the potential benefits.The HHS P3CO Framework explains its scope and its definitions in an online PDFpdf iconexternal icon.	cc38223bf5a857ceb89fc4d30156956b9e07d27d-C003-S000:cc38223bf5a857ceb89fc4d30156956b9e07d27d-C003-S011
